id,name,address,latitude,longitude,website,rating,user_ratings,summary,types,opening_hours,phone
ChIJT16E9IYPrjsR7gAHpFWV-xE,Nandini Hospital and Diagnostic Centre,"2/1, Old post office road, behind New Udupi Garden Hotel, Channasandra, Bengaluru, Koralur, Karnataka 560067, India",12.9833764,77.7692649,https://srinandinihospital.com/,4.6,34,,"hospital, health, point_of_interest, establishment",Open now,087229 54926
ChIJ_bxyEGgPrjsRHtqNgPQlQYY,My Phyzio- Specialty Ortho & Sports Physiotherapy Clinic,"Umashankar Avenue. Sy 14/P-1, Ground Floor, Hagadur Main Rd, near Carmel Star School, Brooke Bond First Cross, Whitefield, Bengaluru, Karnataka 560066, India",12.9624782,77.7493873,https://www.myphyzio.com/?utm_source=google%20my%20business&utm_medium=website%20url&utm_campaign=whitefield+bangalore,4.7,210,,"physiotherapist, hospital, health, point_of_interest, establishment",Open now,095914 18777
ChIJq6jEiGc7rjsRIUhy3LcsQpY,Lekkenahalli MPCS KMF,"29VX+832, Bengaluru, Karnataka 562162, India",13.0432604,77.3976529,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJE512GAA7rjsRJWWGDQjMnWA,Sri doddabeereshwara clinic and medical store,"29HV+635, Hunnigere, Karnataka 562162, India",13.0280099,77.3927304,,,0,,"hospital, health, point_of_interest, establishment",Open now,
ChIJBc8DxOU7rjsR1dxhru7lqnw,JK Hospital,"Lakshmipura Rd, Bengaluru, Dombarahalli, Karnataka 560073, India",13.0424938,77.4622831,,5,9,,"hospital, health, point_of_interest, establishment",Open now,089410 87719
ChIJBYov3mc7rjsR1homGCA9KoM,CHIGURU CLINIC ( Orthopedics & Women's care),"No:177, Madanayakanahalli, Lakshmipura Rd, near Delhi Public School, Rajeshwari Nagar, Bengaluru, Dombarahalli, Karnataka 562162, India",13.0449773,77.4621321,,5,31,,"hospital, health, point_of_interest, establishment",Open now,072046 03940
ChIJJZqnFZ48rjsRdNkhxwoCQJI,sri Sai Ram Clinic,"2FFC+WJ4, Gangondanahalli, Karnataka 560073, India",13.0247728,77.4715878,,4.7,13,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJdWD2QK0krjsRKxHaTGSXnbk,JANANI MATERNITY HOME,"Lakshmipura Road, 3F35+5W9, Madanayakahalli, Bengaluru, Siddanahosahalli, Karnataka 562123, India",13.0529045,77.4598635,,4,31,,"hospital, health, point_of_interest, establishment",Open now,096632 00611
ChIJk04xkOU7rjsRtrSjbY4FKHg,Parmeshwar medicals and general Store,"Shop no 3,#31 lakshmipura main road domrahalli dasnapura, hobli, Bengaluru, Dombarahalli, Karnataka 562123, India",13.0494613,77.4598211,,5,3,,"hospital, health, point_of_interest, establishment",Open now,
ChIJV0oeyj87rjsR8eIVr6Yt-Rg,sri yoga nandi,"786, 2nd, main, Lakshmipura Rd, near Big Banian Tree, Chunchanaguppe, Lakshmipura, Karnataka 562130, India",13.0410274,77.4622715,https://sriyoganandi.in/,5,25,,"hospital, health, point_of_interest, establishment",Open now,
ChIJXbkTFgA7rjsRyC-RE5p506A,Poorvika Medicals and general stores,"2FC9+M4V, Bengaluru, Gangondanahalli, Karnataka 560073, India",13.0217368,77.46787,,4.5,2,,"hospital, health, point_of_interest, establishment",Open now,
ChIJacGoDZk7rjsRyCyvHxM1P1o,General Hospital,"XFX2+2G3, Machohalli Main Rd, Bengaluru, Karnataka 562130, India",12.9975228,77.4512828,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJCbi9suE7rjsR9bEI3fFgCV8,Gunasheela medical &general store,"Bus Stop, Gangondanahalli, Karnataka 560073, India",13.0225916,77.4674099,,5,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJyaWkHyQ7rjsR1ftKxi33lgY,Prathamika aarogya kendra,"XCXX+RWP, Unnamed Road, Bengaluru, Karnataka 562130, India",12.9995762,77.4498399,,3,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJD2PhuaM7rjsRdN4oUkT25yQ,Amulya Diagnostic Centre,"behind Kotak bank, opp. Janapriya Township, Kadabagere, Bengaluru, Byandahalli, Karnataka 562130, India",12.9977688,77.4436454,,4.5,2,,"hospital, health, point_of_interest, establishment",Closed,094800 72461
ChIJvWHRjrI8rjsRz28yKvUyjA8,Jindal Naturecure Institute,"Tumkur Main Road, 2FXJ+M9, JNI Rd, Jindal Nagar, Maruti Layout, Aanchepalya Village, Bengaluru, Karnataka 560073, India",13.0523732,77.4838135,https://www.jindalnaturecure.in/,4.4,785,,"hospital, health, point_of_interest, establishment",Closed,080 2308 4300
ChIJBXbxOk0jrjsR2hesyeOu27I,Manav Charitable Hospital,"Tumkur Rd, Jindal Nagar, Maruti Layout, Aanchepalya Village, Bengaluru, Karnataka 560073, India",13.0532288,77.4833047,https://www.sitaramjindalfoundation.org/,4.1,203,,"hospital, health, point_of_interest, establishment",Closed,080 2371 7777
ChIJLRQcDFMlrjsRtd7NiHB75D8,Abhay Vasishtha Hospital,"Madanayakanahalli, Madavara Post, Tumkur Road, Bengaluru North, Taluk, Madanayakahalli, Bengaluru, Karnataka 562162, India",13.0614418,77.4613149,https://www.abhayvasishthahospitals.com/,4.7,572,,"hospital, health, point_of_interest, establishment",Open now,076764 73405
ChIJ-5R5nq8krjsRAlNYkFSxaj4,Shivaganga Hospital,"NH 48, Madanayakahalli, Bengaluru, Karnataka 562123, India",13.0584738,77.463696,,3.9,24,,"hospital, health, point_of_interest, establishment",Open now,093530 81308
ChIJVVWV9Oo8rjsRk8x9Rh8ubvg,Atharv Hospital,"Atharv Hospital, 747, SK COMPLEX, Andrahalli Main Rd, opp. Ganga International School, Gruhalakshmi Housing Colony, Nelagadarnalli, Bengaluru, Karnataka 560073, India",13.0280447,77.4963801,,3.1,34,,"hospital, health, point_of_interest, establishment",Open now,096863 64049
ChIJf0cphbskrjsRuF95ca7a0VM,Primary Health Centre. Makali,"3F84+R27, Makali Aluru Main Rd, Bengaluru, Heggadadevanapura, Karnataka 562123, India",13.0670472,77.455058,,2.7,27,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJR3Rima8krjsRYullV9IYoJ4,Life Line Hospital,"G.N. Complex, 2, NH 4, Madanayakahalli, Bengaluru, Karnataka 562123, India",13.0609406,77.4605582,,2.9,37,,"hospital, health, point_of_interest, establishment",Open now,080880 44002
ChIJAek0XCA9rjsRplYMxRzHMRc,ARADHYA HOSPITAL,"No 230, Channanayakana Palya, Maruti Layout, Chikkabidarakallu, Bengaluru, Karnataka 560073, India",13.0448882,77.4853607,,3.7,36,,"hospital, health, point_of_interest, establishment",Open now,086184 00148
ChIJY2NLHPE9rjsRIO5MDIo43dg,Sri Srinivasa hospital,"3&4, Andrahalli Main Rd, beside Sri Anupama School Building, Peenya 2nd Stage, Shushruti Nagar, Rameshwara Nagar, Bengaluru, Karnataka 560091, India",13.0103788,77.4946159,,4.7,18,,"hospital, health, point_of_interest, establishment",Open now,074110 51150
ChIJr5Axb9c8rjsRf1urg4_6e2o,Premier Sanjeevini Hospital,"Nelamangala - Majestic Service Rd, Chokkasandra, Peenya, Bengaluru, Karnataka 560057, India",13.0416311,77.5158337,http://www.pshhealthcare.com/,3,201,,"hospital, health, point_of_interest, establishment",Open now,063636 69578
ChIJKy_EvdE8rjsRfgw9lyObVdo,Prakriya Hospitals,"Service road, Pillar No 500, Metro Station Nagasandra, 8th Mile, Tumkur Rd, Havanur Layout, Bagalakunte, Bengaluru, Karnataka 560073, India",13.0460896,77.5065047,https://prakriyahospitals.com/,4.5,4909,,"hospital, pharmacy, store, doctor, health, point_of_interest, establishment",Open now,095137 33334
ChIJp7_699c8rjsRs7WodvzpQMc,People Tree Hospitals @ Dasarahalli,"13/4, Nelamangala - Majestic Service Rd, Prashanth Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India",13.0424837,77.5155802,http://www.peopletreehospitals.com/,4.5,2283,,"hospital, health, point_of_interest, establishment",Open now,099005 11146
ChIJ50VCV489rjsRfvx2UVxnMrU,Manjunatha Nethralaya Eye Hospital,"Ground & 1st Floor, Ammaji Complex, 44, Hesarghatta Rd, beside Royal mart, Bhuvaneshwari Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India",13.0498033,77.5078803,http://www.manjunathanethralaya.com/,4.9,1206,,"hospital, health, point_of_interest, establishment",Open now,091486 78585
ChIJjW_GyzE9rjsRIthlubPkK9o,"SJ The Lung Care( Pulmonologist, Allergy and Asthma specialist, sleep medicine, Bronchoscopy, Thoracoscopy, cough treatment)","No 498, Widia School Bus Stop,near Krishna cake palace Hesaraghatta main road Bagalakunte, Maheswari Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India",13.0513164,77.5079659,http://www.sjthelungcare.com/,4.8,692,,"medical_lab, hospital, doctor, health, point_of_interest, establishment",Open now,079752 42178
ChIJz3E8WywjrjsRWYnWMNSdbLU,Arunodaya Hospitals,"18-23,4th & 5th Cross Mallasandra Main Road, Hesarghatta Rd, Bagalgunte, Bhuvaneshwari Nagar, Bagalakunte, Bengaluru, Karnataka 560057, India",13.0570047,77.5085162,http://arunodayahospitals.com/,3,170,,"hospital, health, point_of_interest, establishment",Open now,099860 70423
ChIJq9XQ9zg9rjsR12HZcNElHSU,Sarojini Health Centre,"Rukmini Nagara, 43, Andrahalli Main Rd, 1st block, Nagasandra, Bengaluru, Karnataka 560073, India",13.0410582,77.5047162,,4,90,,"hospital, health, point_of_interest, establishment",Open now,078991 36364
ChIJ9_U5Ixk9rjsRluKl399XdDo,ಇಎಸ್ಐ ಹಾಸ್ಪಿಟಲ್ ಪೀಣ್ಯ ೧ನೇ ಹಂತ ESI HOSPITAL PEENYA 1st stage,"KIADB Housing Complex, Yeshwanthpur Suburb II Stage, Yesvanpur Surburb, Phase 3, Peenya, Bengaluru, Karnataka 560058, India",13.0281278,77.5230253,http://www.esic.nic.in/,3.3,71,,"hospital, health, point_of_interest, establishment",Closed,080 2839 4741
ChIJ22fBIgg9rjsRB58yTXspxPg,Spandana Hospital Rehabilitation Center,"558, 26th Main Rd, Sreenivas Nagar, Nandini Layout, Bengaluru, Karnataka 560096, India",13.0102719,77.5292968,,3.8,162,,"hospital, health, point_of_interest, establishment",Open now,090355 60000
ChIJaTabRtA8rjsRnBNtO2ZcX1Q,ESIC model Hospital Peenya,"Site No, 11-55-1, Plot, FTI Campus, Esic Hospital Peenya, 1, Ring Rd, Yeshwanthpur Industrial Suburb, Yeswanthpur, Bengaluru, Karnataka 560022, India",13.0248219,77.531003,https://peenyahospital.esic.gov.in/,3.8,189,,"hospital, health, point_of_interest, establishment",Open now,080 2972 3468
ChIJoTzZ8HU9rjsRLx3tyDKHooM,Sanjeevini Heart and Multi-Speciality Hospital,"No. 761, 7th Main Road, Last, Bus Stop, Swimming Pool Rd, Mahalakshmipuram Layout, Mahalakshmi Layout, Bengaluru, Karnataka 560086, India",13.0117017,77.5439086,https://www.sanjeevinihospital.com/,4.5,2051,,"hospital, health, point_of_interest, establishment",Open now,090151 15511
ChIJd_g69nI9rjsRL8YS1o5KUuY,Raksha Multi Speciality Hospital,"141, 142, 1st Cross Rd, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka 560096, India",13.0196217,77.5420244,,3.6,127,,"hospital, health, point_of_interest, establishment",Open now,080 2347 1005
ChIJnYqTRNYirjsR87d-IfFHIiM,Eskay Healthcare,"274, 3rd Cross St, Brindavan Layout, Shetty Halli, Jalahalli West, Bengaluru, Karnataka 560015, India",13.0614634,77.5180124,http://www.eskayhospital.com/,4.3,690,,"hospital, health, point_of_interest, establishment",Open now,080 2837 1650
ChIJsX85BXEXrjsR1AmZKDmGITY,MS Ramaiah Old Hospital,"2HH9+H9X, M S Ramaiah Nagar, Mathikere, Bengaluru, Karnataka 560054, India",13.0289836,77.5684758,,3.1,136,,"hospital, health, point_of_interest, establishment",Open now,
ChIJI2pURMIXrjsRUxK0gSJUif0,Rajmahal Vilas hospital,"138, RMV 2nd Stage, AECS Layout, Sanjayanagara, Bengaluru, Karnataka 560094, India",13.032349,77.576973,https://www.rmvhospital.com/,3.8,402,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 4266 4366
ChIJxXRUeSoWrjsRrdDPQZ3sk_I,Cloudnine Hospital - Malleshwaram | Best Maternity & Pregnancy Care Centre,"47, 11th Main Rd, near MES College, Malleshwaram, Bengaluru, Karnataka 560055, India",13.0078582,77.5625233,https://www.cloudninecare.com/centre/malleshwaram?utm_city=bengaluru&utm_source=gmb&utm_medium=organic&utm_campaign=bengaluru+malleshwaram+c9-hospital-gmb-website+c9-hospital-malleshwaram&utm_content=website-button,4.7,6636,,"hospital, doctor, health, point_of_interest, establishment",Open now,099728 99728
ChIJk5zxkWA9rjsRtH31xiCNlcQ,"Smiles Hospitals - Advanced Treatment for Piles, Fissure, Fistula, & Hernia in Mathikere, Bangalore","1st Main, 1st Stage, 423, 60 Feet Rd, near SBI Bank, Gokula 1st Stage, Gokula Extension, Mathikere, Bengaluru, Karnataka 560054, India",13.0323171,77.5583782,https://gastroenterology.smileshospitals.com/?utm_source=GMB&utm_medium=Google_GMB&utm_campaign=GMB_Websitelink,4.6,1843,,"medical_lab, hospital, doctor, health, point_of_interest, establishment",Open now,080990 08800
ChIJOfjcQgAXrjsRf9-gQKzhvcE,Elim Visa Medical Center,"The address, Cunningham Rd, beside ICICI Bank, Vasanth Nagar, Bengaluru, Karnataka 560052, India",12.9886553,77.5935148,http://www.elimvisamedical.com/,3.9,63,,"hospital, health, point_of_interest, establishment",Closed,
ChIJNfDuWmwXrjsRXImam9nLfGY,JMJ HOSPITAL,"Philomena Hospital Rd, Vyalikaval HBCS Layout, Nagavara, Bengaluru, Karnataka 560045, India",13.0395734,77.6233066,http://jmjhospital.com/,3.1,311,,"hospital, point_of_interest, health, establishment",Open now,080 2544 1768
ChIJAQAAsKMXrjsRfZkHxELXkmk,Rajiv Gandhi Medical Hospital,"Chamundi Nagar Main Rd, Gundappa Reddy Layout, Amarjyothi Colony, Chamundi Nagar, Hebbal, Bengaluru, Karnataka 560032, India",13.0342942,77.5981798,,3.7,67,,"hospital, point_of_interest, health, establishment",Closed,080 4204 1866
ChIJWbyiZQc_rjsRNblC0Bi5lB4,Eesha Multispeciality Hospital,"Ward no 6, 11 & 30, Dasarahalli Main Rd, Bhuvaneswari Nagar, Dasarahalli, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560024, India",13.0556059,77.6078049,https://eeshahospital.com/,4.5,437,,"hospital, point_of_interest, health, establishment",Open now,099016 16060
ChIJneeCJfQWrjsRbh35sewy6-Q,Seventh Day Adventist Medical Centre,"8, Spencer Rd, Cleveland Town, Frazer Town, Bengaluru, Karnataka 560005, India",12.9956104,77.6113702,https://sdamedicalcentreblr.com/,3.8,541,,"hospital, health, point_of_interest, establishment",Open now,080 2536 0190
ChIJSXY_ezgXrjsRb7o_FAj6MAQ,Advaith Hospital,"371 Dasarahalli Yelahanka Main Road H A Farm Post, Behind Manyata Tech Park Bangalore-24, 52, Kaveri Layout, Mariyannapalya, Dasarahalli, Bengaluru, Byatarayanapura CMC and OG Part, Karnataka 560024, India",13.0524585,77.6120798,http://www.advaithhospital.com/,4.4,59,,"hospital, health, point_of_interest, establishment",Open now,063999 55588
ChIJqe1E47QXrjsR-MGN3ni33mE,Karnataka Institute of Endocrinology and Research ಕರ್ನಾಟಕ ಎಂಡೊಕ್ರೈನಾಲಜಿ ಮತ್ತು ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ,"Binnamangala, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",12.9840811,77.6424076,https://kierbengaluru.karnataka.gov.in/en,4.4,214,,"hospital, health, point_of_interest, establishment",Closed,080 2449 2901
ChIJ4xdQKE4XrjsRjDlXXybMqs0,Cratis Hospital,"Geddalahalli, 4-4/1, Hennur Bagalur Main Rd, Banjara Residency, Kothanur, Bengaluru, Karnataka 560077, India",13.0484429,77.6456045,http://nfc.dgtechsoln.com/cratis-hospital/,4.3,774,,"hospital, health, point_of_interest, establishment",Open now,080 2844 4733
ChIJg-OptyAXrjsRdkbZfHVw9_Y,Zion Hospitals,"2nd Cross Road, 83/1, Kammanahalli Main Rd, behind Doctors Diagnostic Centre, Keerthi Layout, St Thomas Town, Heerti Layout, Kacharakanahalli, Bengaluru, Karnataka 560084, India",13.0148885,77.6355593,http://www.zionhospital.in/,3.6,718,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 4351 8000
ChIJh2MJt2wXrjsRt1SAgddODqo,SRI SAI HOSPITAL- HBR Layout,"Door no-978, 18th Cross, 14th, main, Nagawara Main Rd, 5th Block, Nagavara Village, HBR Layout, Bengaluru, Karnataka 560045, India",13.0370306,77.6238849,https://srisaihospitals.in/,4,547,,"hospital, health, point_of_interest, establishment",Open now,077953 54984
ChIJFULDvvMWrjsRcGgSqCCXsUI,Dr Agarwals Eye Hospital,"33, Coles Rd, opposite Bata Showroom, Cleveland Town, Frazer Town, Bengaluru, Karnataka 560005, India",12.9962226,77.6127119,https://www.dragarwal.com/eye-hospital/coles-road/?utm_source=locator&utm_medium=googleplaces,4.8,5329,,"hospital, doctor, health, point_of_interest, establishment",Open now,095949 24576
ChIJR2WXZSsXrjsRRFcm-Iv-r60,Ovum Hospitals,"916, 5th A Cross Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",13.0201085,77.6516988,https://www.ovumhospitals.com/centers/kalyan-nagar,4.7,5916,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 4625 3900
ChIJ02pA3GURrjsR5C4oMsveK60,Sri Lakshmi Super Specialty Hospital,"No. 5,6,7, 1st Cross, Kaggadasapura Main Rd, Nagappareddy Layout, C V Raman Nagar, Bengaluru, Karnataka 560093, India",12.9827175,77.6811401,,3.4,390,,"hospital, health, point_of_interest, establishment",Open now,080 4167 6336
ChIJHxJdZCsXrjsRR0qfpMjtl5w,"Motherhood Hospital HRBR Layout, Bangalore - Best Maternity Hospital in Bangalore","914, 5th A Cross Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",13.0202177,77.6515771,https://www.motherhoodindia.com/locations/bangalore/hrbr/?utm_source=gmb_mhi&utm_medium=localseo&utm_campaign=hrbrlayout,4.5,5004,,"hospital, doctor, health, point_of_interest, establishment",Open now,080672 38855
ChIJFxnn3SIXrjsRbqyelS-2Zko,Vasan Eye Care - Banaswadi,"Bus Depo, 205-4C, CMR Main Rd, next to Hennur, HRBR Layout 3rd Block, Subbaiyapalya, Banaswadi, Bengaluru, Karnataka 560043, India",13.0242677,77.6331107,https://vasaneye.com/eye-hospital/himayat-nagar/,4.7,1791,,"hospital, doctor, health, point_of_interest, establishment",Open now,093609 46131
ChIJ9VQil3oXrjsRMVHEkPLz6UM,"KITES I Premium Senior Care Center I Assisted Inpatient Rehabilitation, Palliative & Dementia Care for Seniors, HBR Layout","Kites Senior Care, Geriatric care Centre, 513 D, 5th Block, 1st Stage, HBR Layout 4th Block, Nagavara, Bengaluru, Karnataka 560043, India",13.0350747,77.6288897,http://www.kitesseniorcare.com/,4.7,288,,"hospital, doctor, health, point_of_interest, establishment",Open now,099800 67000
ChIJBW1piwsWrjsRt7iyMUdYyqA,Sakaria Hospital,"Kalayannagar post, 797, 10th Main Rd, 1st Stage, 3rd Block, HBR Layout, Bengaluru, Karnataka 560043, India",13.029592,77.6275723,http://sakariahospital.com/,3.3,218,,"hospital, health, point_of_interest, establishment",Open now,084969 55500
ChIJYxmcMWERrjsRkhZfr9HAjH8,Surgecare Super Speciality Hospital - Best hospital in Ramamurthy Nagar Bangalore | 24X7 Emergency Service,"Site No 1&2, 5th Cross, Ramamurthi Nagar Main Rd, near Ramamurthy nagar, Dayananda Layout, Signal, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",13.0128901,77.6644477,http://www.surgecaressh.com/,4.7,627,,"hospital, health, point_of_interest, establishment",Open now,087628 35599
ChIJZ3ll4ScRrjsRbF1UZcrwPXg,"Apollo AyurVAID - Ayurveda Hospital in HRBR Layout, Banaswadi","5AC–956, 9th H Main Road HRBR Layout, Banaswadi, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",13.0190652,77.6543781,https://ayurvaid.com/ayurvaid-hospital-hrbr-layout-bangalore/,4.3,277,,"hospital, health, point_of_interest, establishment",Closed,096112 02918
ChIJGclcPXIQrjsRFfsa3iEsEAs,"East Point Hospital - Multi-Speciality Hospital in Aavalahalli, Bangalore","Jnana Prabha, East Point Campus, Jnana Prabha, East Point Campus, Post, Virgonagar, Aavalahalli, Bengaluru, Karnataka 560049, India",13.0536826,77.717201,https://eastpointhospital.in/,4,1166,,"hospital, doctor, health, point_of_interest, establishment",Opening hours not available,078669 11911
ChIJBXg3MAcRrjsRoF_JBrVqs-8,Sri Lakshmi Super Speciality Hospital,"301, 3rd Main Rd, near Indane Gas, V B Layout, Old Extension, Krishnarajapuram, Bengaluru, Karnataka 560036, India",13.0111242,77.6972587,https://srilakshmihospitals.in/,4.1,635,,"hospital, health, point_of_interest, establishment",Open now,099017 11716
